scan,element,sampleID,intenstiy,time,samplerun
5,75As,blank_3,26.666695111141454,3.40275,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_23,60.0001440003456,3.40273,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_24,60.0001440003456,3.40285,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_25,63.33349377818424,3.40282,2020_09_01_KRH_AsTotal_2.csv
5,75As,blank_4,70.0001960005488,3.40281,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_26,56.66679511140226,3.4028,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_27,100.00040000160001,3.40293,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_28,50.0001000002,3.40281,2020_09_01_KRH_AsTotal_2.csv
5,75As,Smp_191209_29,86.66696711215266,3.40291,2020_09_01_KRH_AsTotal_2.csv
5,75As,blank_5,66.66684444491852,3.40284,2020_09_01_KRH_AsTotal_2.csv
5,75As,X29,NA,NA,2020_09_01_KRH_AsTotal_2.csv
6,75As,blank,96.66704044588973,4.02307,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_13,80.0002560008192,4.02302,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_14,120.00057600276482,4.02307,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_15,110.00048400212961,4.02295,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_16,96.66704044588973,4.02297,2020_09_01_KRH_AsTotal_2.csv
6,75As,blank_1,103.33376044620987,4.02289,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_17,80.0002560008192,4.02303,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_18a,70.0001960005488,4.02304,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_18b,66.66684444491852,4.0229,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_19,60.0001440003456,4.02299,2020_09_01_KRH_AsTotal_2.csv
6,75As,blank_2,96.66704044588973,4.02305,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_20,86.66696711215266,4.02291,2020_09_01_KRH_AsTotal_2.csv
6,75As,Smp_191209_21,56.66679511140226,4.02304,2020_09_01_KRH_AsTotal_2.csv
